lat, lng, cleanRent, cleanBeds, listingDate
47.90733,-122.23892,895.0,1.0,2016-10-21
47.88732,-122.20659,1649.0,3.0,2016-10-21
47.88732,-122.20659,1499.0,2.0,2016-10-21
47.84707,-122.2466,1812.0,2.0,2016-10-21
47.57102,-122.63783,750.0,1.0,2016-10-21
47.16014,-122.4585,1100.0,2.0,2016-10-21
47.60213,-122.32452,1582.0,0.0,2016-10-21
47.53186,-122.36053,1710.0,2.0,2016-10-21
47.66884,-122.13444,1695.0,2.0,2016-10-21
47.659,-122.0918,2099.0,3.0,2016-10-21
47.2315,-122.49509,1100.0,2.0,2016-10-21
47.6766,-122.12152,1900.0,1.0,2016-10-21
47.62223,-122.33034,2276.0,2.0,2016-10-21
