lat,lng,cleanRent,cleanBeds,listingDate
47.67884,-122.31517,2750.0,3.0,2019-01-14
47.67404,-122.3753,2075.0,1.0,2019-01-14
47.57893,-122.40925,1325.0,1.0,2019-01-14
47.46128,-122.28436,1300.0,1.0,2019-01-14
47.6058,-122.33658,2250.0,1.0,2019-01-14
47.67791,-122.38744,1745.0,1.0,2019-01-14
47.66745,-122.3502,1925.0,1.0,2019-01-14
47.62548,-122.34486,1661.0,1.0,2019-01-14
47.654,-122.33448,2613.0,1.0,2019-01-14
47.6144,-122.31432,1715.0,0.0,2019-01-14
47.5641,-122.37316,1494.0,1.0,2019-01-14
47.52587,-122.27575,1600.0,2.0,2019-01-14
47.62717,-122.34241,2235.0,,2019-01-14
47.62205,-122.33091,3187.0,2.0,2019-01-14
47.6243,-122.32925,2420.0,1.0,2019-01-14
47.63325,-122.32501,1995.0,1.0,2019-01-14
47.62431,-122.32313,1995.0,2.0,2019-01-14
47.6244,-122.32669,1545.0,1.0,2019-01-14
47.52247,-122.3768,1365.0,1.0,2019-01-14
47.61099,-122.34069,2120.0,1.0,2019-01-14
47.40831,-122.31865,1336.0,1.0,2019-01-14
47.61446,-122.31675,1929.0,1.0,2019-01-14
47.66316,-122.30537,1347.0,0.0,2019-01-14
47.69151,-122.38011,1470.0,0.0,2019-01-14
47.61178,-122.34642,2425.0,2.0,2019-01-14
47.6232,-122.33144,3296.0,2.0,2019-01-14
47.71746,-122.29406,1427.0,0.0,2019-01-14
47.5606,-122.38556,1399.0,1.0,2019-01-14
47.61712,-122.32688,1545.0,1.0,2019-01-14
47.60736,-122.32782,1545.0,0.0,2019-01-14
47.61289,-122.34949,3758.0,3.0,2019-01-14
47.65962,-122.34449,1475.0,1.0,2019-01-14
47.55115,-122.38177,1795.0,1.0,2019-01-14
47.66506,-122.37869,1815.0,1.0,2019-01-14
47.66789,-122.38513,2234.0,1.0,2019-01-14
47.62944,-122.51838,1981.0,2.0,2019-01-14
47.62009,-122.35926,2925.0,1.0,2019-01-14
47.65962,-122.34449,1450.0,1.0,2019-01-14
47.61583,-122.30925,3385.0,2.0,2019-01-14
47.61819,-122.30266,2425.0,2.0,2019-01-14
47.72828,-122.34764,1465.0,1.0,2019-01-14
47.63554,-122.32579,2100.0,1.0,2019-01-14
47.61871,-122.33421,2134.0,,2019-01-14
47.46406,-122.3395,1300.0,2.0,2019-01-14
47.40191,-122.2899,1620.0,2.0,2019-01-14
47.654,-122.33448,2126.0,1.0,2019-01-14
47.66484,-122.353,1903.0,1.0,2019-01-14
47.654,-122.33448,2416.0,1.0,2019-01-14
47.56769,-122.36534,1490.0,1.0,2019-01-14
47.67847,-122.32678,1640.0,1.0,2019-01-14
47.6506,-122.33853,2199.0,2.0,2019-01-14
47.6232,-122.36208,2410.0,1.0,2019-01-14
47.61534,-122.29006,4011.0,2.0,2019-01-14
47.6243,-122.32925,2035.0,0.0,2019-01-14
47.6131,-122.31934,2850.0,2.0,2019-01-14
47.67847,-122.32678,3223.0,2.0,2019-01-14
47.61097,-122.32651,1795.0,1.0,2019-01-14
47.61228,-122.33686,2675.0,0.0,2019-01-14
47.654,-122.33448,2330.0,1.0,2019-01-14
47.61241,-122.32807,1853.0,1.0,2019-01-14
47.58842,-122.31736,1622.0,1.0,2019-01-14
47.69408,-122.31458,1250.0,1.0,2019-01-14
47.66748,-122.38047,1980.0,1.0,2019-01-14
47.66748,-122.38047,1609.0,1.0,2019-01-14
47.61384,-122.35145,1975.0,1.0,2019-01-14
47.61625,-122.33346,2454.0,0.0,2019-01-14
47.55998,-122.38186,2195.0,1.0,2019-01-14
47.53475,-122.37652,2121.0,2.0,2019-01-14
47.73206,-122.29612,1475.0,1.0,2019-01-14
47.61671,-122.32545,850.0,0.0,2019-01-14
47.654,-122.33448,2036.0,0.0,2019-01-14
47.61671,-122.32545,920.0,0.0,2019-01-14
47.61525,-122.34986,1825.0,0.0,2019-01-14
47.61268,-122.34745,4699.0,2.0,2019-01-14
47.64134,-122.34644,1770.0,1.0,2019-01-14
47.62717,-122.34241,1626.0,1.0,2019-01-14
47.5641,-122.37316,2814.0,2.0,2019-01-14
47.62626,-122.34242,2075.0,1.0,2019-01-14
47.61209,-122.32624,2749.0,2.0,2019-01-14
47.61583,-122.30925,2125.0,1.0,2019-01-14
47.62351,-122.33181,2242.0,1.0,2019-01-14
47.66688,-122.31629,1645.0,0.0,2019-01-14
47.56325,-122.38496,1687.0,1.0,2019-01-14
47.61446,-122.34056,3160.0,2.0,2019-01-14
47.64088,-122.31311,1925.0,2.0,2019-01-14
47.46571,-122.26095,1310.0,1.0,2019-01-14
47.46571,-122.26095,1550.0,2.0,2019-01-14
47.61412,-122.3375,3095.0,2.0,2019-01-14
47.654,-122.33448,3064.0,1.0,2019-01-14
47.62081,-122.33307,2016.0,1.0,2019-01-14
47.63648,-122.32697,1595.0,1.0,2019-01-14
47.64099,-122.31327,1585.0,1.0,2019-01-14
47.68872,-122.3963,2295.0,2.0,2019-01-14
47.6833,-122.3174,1280.0,1.0,2019-01-14
47.62467,-122.36071,1200.0,0.0,2019-01-14
47.6131,-122.31934,2125.0,1.0,2019-01-14
47.62353,-122.30721,2304.0,1.0,2019-01-14
47.68161,-122.38746,2150.0,2.0,2019-01-14
47.61368,-122.33472,2595.0,1.0,2019-01-14
47.62009,-122.35926,1990.0,0.0,2019-01-14
47.73186,-122.29362,1443.0,1.0,2019-01-14
47.68052,-122.32418,1785.0,0.0,2019-01-14
47.66301,-122.32338,1425.0,0.0,2019-01-14
47.56268,-122.38804,1325.0,0.0,2019-01-14
47.6342,-122.3404,2270.0,2.0,2019-01-14
47.62081,-122.33307,1782.0,1.0,2019-01-14
47.67026,-122.37899,1275.0,0.0,2019-01-14
47.56446,-122.62455,3200.0,2.0,2019-01-14
47.67884,-122.31946,1660.0,1.0,2019-01-14
47.62265,-122.31921,1125.0,0.0,2019-01-14
47.66789,-122.38513,2178.0,1.0,2019-01-14
47.6243,-122.32925,2200.0,1.0,2019-01-14
47.66935,-122.37622,2313.0,1.0,2019-01-14
47.61052,-122.30928,3645.0,3.0,2019-01-14
47.61712,-122.32688,1545.0,1.0,2019-01-14
47.62118,-122.31822,1695.0,1.0,2019-01-14
47.69055,-122.36351,1895.0,2.0,2019-01-14
47.60165,-122.3364,2118.0,0.0,2019-01-14
47.59813,-122.33317,2150.0,1.0,2019-01-14
47.6405,-122.34431,2849.0,1.0,2019-01-14
47.67317,-122.37675,2595.0,2.0,2019-01-14
47.53118,-122.59564,1500.0,3.0,2019-01-14
47.63607,-122.35686,1625.0,,2019-01-14
47.62004,-122.33051,2022.0,1.0,2019-01-14
47.65385,-122.37483,1895.0,1.0,2019-01-14
47.60551,-122.32762,1199.0,0.0,2019-01-14
47.61699,-122.35246,1878.0,1.0,2019-01-14
47.70302,-122.32006,2795.0,3.0,2019-01-14
47.6217,-122.31175,1615.0,0.0,2019-01-14
47.72158,-122.35545,1505.0,1.0,2019-01-14
47.60397,-122.29287,1665.0,0.0,2019-01-14
47.66316,-122.30537,2198.0,2.0,2019-01-14
47.61289,-122.34949,1649.0,0.0,2019-01-14
47.56956,-122.62687,1750.0,1.0,2019-01-14
47.64768,-122.35853,1695.0,1.0,2019-01-14
47.6037,-122.31931,1398.0,,2019-01-14
47.63067,-122.34466,1600.0,0.0,2019-01-14
47.65218,-122.34895,1095.0,0.0,2019-01-14
47.65218,-122.34895,1225.0,0.0,2019-01-14
47.67459,-122.3904,1495.0,2.0,2019-01-14
47.6037,-122.31931,985.0,0.0,2019-01-14
47.62112,-122.33781,3770.0,2.0,2019-01-14
47.6251,-122.34425,1813.0,0.0,2019-01-14
47.68872,-122.3963,2295.0,2.0,2019-01-14
47.6405,-122.34431,2650.0,1.0,2019-01-14
47.62527,-122.32405,1295.0,1.0,2019-01-14
47.62428,-122.31682,1295.0,0.0,2019-01-14
47.67648,-122.31937,1885.0,1.0,2019-01-14
47.6131,-122.31934,2075.0,1.0,2019-01-14
47.61416,-122.34965,1399.0,0.0,2019-01-14
47.61368,-122.33472,3395.0,1.0,2019-01-14
47.46606,-122.27518,1309.0,1.0,2019-01-14
47.72836,-122.29372,1595.0,2.0,2019-01-14
47.6197,-122.30745,1495.0,1.0,2019-01-14
47.62692,-122.35921,1909.0,1.0,2019-01-14
47.61405,-122.32313,1630.0,0.0,2019-01-14
47.6086,-122.32741,1251.0,0.0,2019-01-14
47.6342,-122.3404,3395.0,1.0,2019-01-14
47.6342,-122.3404,1830.0,1.0,2019-01-14
47.64134,-122.34644,2239.0,2.0,2019-01-14
47.61101,-122.30771,1925.0,1.0,2019-01-14
47.65957,-122.34449,1275.0,0.0,2019-01-14
47.61559,-122.33264,2851.0,2.0,2019-01-14
47.61712,-122.32688,1545.0,1.0,2019-01-14
47.60808,-122.33618,2630.0,1.0,2019-01-14
47.62128,-122.34287,2265.0,1.0,2019-01-14
47.61097,-122.32651,2095.0,1.0,2019-01-14
47.66144,-122.32402,1649.0,1.0,2019-01-14
47.75106,-122.34706,1665.0,1.0,2019-01-14
47.61241,-122.32807,1961.0,1.0,2019-01-14
47.6131,-122.31934,2895.0,2.0,2019-01-14
47.55655,-122.27088,1907.0,1.0,2019-01-14
47.67008,-122.37681,1895.0,1.0,2019-01-14
47.46512,-122.25606,1658.0,2.0,2019-01-14
47.61097,-122.32651,1795.0,0.0,2019-01-14
47.61097,-122.32651,1695.0,0.0,2019-01-14
47.6688,-122.39028,3100.0,3.0,2019-01-14
47.67678,-122.32182,1095.0,0.0,2019-01-14
47.69828,-122.34991,1250.0,,2019-01-14
47.47536,-122.27927,1345.0,2.0,2019-01-14
47.61524,-122.33993,2912.0,1.0,2019-01-14
47.6232,-122.33144,1879.0,1.0,2019-01-14
47.62692,-122.35921,1798.0,1.0,2019-01-14
47.57502,-122.38828,1710.0,1.0,2019-01-14
47.61545,-122.32438,2600.0,2.0,2019-01-14
47.47815,-122.34888,1250.0,1.0,2019-01-14
47.46799,-122.26668,1325.0,1.0,2019-01-14
47.45098,-122.28285,1795.0,3.0,2019-01-14
47.53475,-122.37652,1561.0,2.0,2019-01-14
47.60397,-122.29287,1440.0,0.0,2019-01-14
47.61099,-122.34069,2885.0,1.0,2019-01-14
47.62353,-122.30721,1950.0,1.0,2019-01-14
47.61446,-122.31675,1877.0,0.0,2019-01-14
47.67507,-122.31861,2795.0,3.0,2019-01-14
47.50311,-122.33656,1345.0,1.0,2019-01-14
47.70373,-122.35756,1400.0,1.0,2019-01-14
47.60397,-122.29287,1695.0,0.0,2019-01-14
47.62626,-122.34242,3560.0,1.0,2019-01-14
47.61473,-122.31268,1715.0,0.0,2019-01-14
47.61289,-122.34949,2165.0,1.0,2019-01-14
47.5606,-122.38556,1723.0,1.0,2019-01-14
47.43084,-122.29338,1530.0,2.0,2019-01-14
47.66818,-122.33998,1495.0,1.0,2019-01-14
47.43084,-122.29338,1490.0,2.0,2019-01-14
47.40815,-122.31519,1536.0,2.0,2019-01-14
47.6548,-122.375,1632.0,1.0,2019-01-14
47.55695,-122.28613,1375.0,1.0,2019-01-14
47.6232,-122.33144,1903.0,1.0,2019-01-14
47.53479,-122.27232,1395.0,1.0,2019-01-14
47.5292,-122.27072,2350.0,3.0,2019-01-14
47.6037,-122.31931,1560.0,1.0,2019-01-14
47.63967,-122.32189,1305.0,0.0,2019-01-14
47.5594,-122.38412,2399.0,2.0,2019-01-14
47.67244,-122.38767,1495.0,0.0,2019-01-14
47.46606,-122.27518,1201.0,1.0,2019-01-14
47.67512,-122.37393,2350.0,1.0,2019-01-14
47.66908,-122.37358,1295.0,0.0,2019-01-14
47.65957,-122.34449,1375.0,1.0,2019-01-14
47.66506,-122.37869,1499.0,0.0,2019-01-14
47.71993,-122.35545,1295.0,1.0,2019-01-14
47.68021,-122.32184,1595.0,,2019-01-14
47.61782,-122.32651,1550.0,,2019-01-14
47.46687,-122.26413,1475.0,2.0,2019-01-14
47.61827,-122.35051,2695.0,2.0,2019-01-14
47.64693,-122.33683,2800.0,2.0,2019-01-14
47.64353,-122.32051,1793.0,1.0,2019-01-14
47.62008,-122.31963,2035.0,1.0,2019-01-14
47.6251,-122.34425,2218.0,1.0,2019-01-14
47.61518,-122.35156,1784.0,0.0,2019-01-14
47.66797,-122.37104,2330.0,1.0,2019-01-14
47.68069,-122.30017,1660.0,0.0,2019-01-14
47.62056,-122.3024,1575.0,1.0,2019-01-14
47.62109,-122.35925,2813.0,2.0,2019-01-14
47.60808,-122.33618,2575.0,1.0,2019-01-14
47.61448,-122.3269,4980.0,1.0,2019-01-14
47.47815,-122.34888,1405.0,2.0,2019-01-14
47.56285,-122.38536,2005.0,1.0,2019-01-14
47.61573,-122.32798,1700.0,0.0,2019-01-14
47.62717,-122.34241,1655.0,0.0,2019-01-14
47.62351,-122.33181,2057.0,1.0,2019-01-14
47.62008,-122.31963,2892.0,1.0,2019-01-14
47.61994,-122.35814,2309.0,1.0,2019-01-14
47.59996,-122.32888,1075.0,0.0,2019-01-14
47.65718,-122.32678,1999.0,0.0,2019-01-14
47.61994,-122.35814,1928.0,1.0,2019-01-14
47.64353,-122.32051,1362.0,0.0,2019-01-14
47.6244,-122.32669,2135.0,1.0,2019-01-14
47.62012,-122.35595,2885.0,1.0,2019-01-14
47.6251,-122.36071,1245.0,1.0,2019-01-14
47.63607,-122.35686,1725.0,,2019-01-14
47.39306,-122.62685,1950.0,3.0,2019-01-14
47.6251,-122.34425,3276.0,2.0,2019-01-14
47.59922,-122.33568,1999.0,2.0,2019-01-14
47.60894,-122.32644,1375.0,0.0,2019-01-14
47.654,-122.33448,2593.0,1.0,2019-01-14
47.53479,-122.27232,1450.0,1.0,2019-01-14
47.62584,-122.35791,2055.0,1.0,2019-01-14
47.61348,-122.34885,2255.0,1.0,2019-01-14
47.61289,-122.34949,2428.0,1.0,2019-01-14
47.61782,-122.32651,1395.0,1.0,2019-01-14
47.60166,-122.32627,1410.0,1.0,2019-01-14
47.6251,-122.34425,2350.0,1.0,2019-01-14
47.61625,-122.34525,1608.0,0.0,2019-01-14
47.67847,-122.32678,3003.0,,2019-01-14
47.64134,-122.34644,1677.0,1.0,2019-01-14
47.6405,-122.34431,2755.0,1.0,2019-01-14
47.613,-122.31403,1997.0,1.0,2019-01-14
47.5594,-122.38412,1999.0,2.0,2019-01-14
47.63554,-122.32579,2316.0,1.0,2019-01-14
47.613,-122.31403,1999.0,1.0,2019-01-14
47.61994,-122.35814,1737.0,0.0,2019-01-14
47.65234,-122.38995,1680.0,1.0,2019-01-14
47.61156,-122.32712,2815.0,2.0,2019-01-14
47.55695,-122.28613,2769.0,2.0,2019-01-14
47.70329,-122.33381,1845.0,2.0,2019-01-14
47.65234,-122.38995,1780.0,2.0,2019-01-14
47.60077,-122.32634,2020.0,2.0,2019-01-14
47.70329,-122.33381,2800.0,2.0,2019-01-14
47.67507,-122.31861,1768.0,1.0,2019-01-14
47.61314,-122.34955,2860.0,2.0,2019-01-14
47.62844,-122.34337,2050.0,1.0,2019-01-14
47.61688,-122.35077,2850.0,2.0,2019-01-14
47.6243,-122.32925,2430.0,1.0,2019-01-14
47.62002,-122.33811,2530.0,1.0,2019-01-14
47.72836,-122.29372,1225.0,1.0,2019-01-14
47.67026,-122.37899,1240.0,0.0,2019-01-14
47.66748,-122.38047,1766.0,1.0,2019-01-14
47.62002,-122.33811,4213.0,2.0,2019-01-14
47.67008,-122.37654,1795.0,1.0,2019-01-14
47.64353,-122.32051,2247.0,1.0,2019-01-14
47.39306,-122.62685,1950.0,2.0,2019-01-14
47.4776,-122.33251,965.0,1.0,2019-01-14
47.61022,-122.30096,2005.0,0.0,2019-01-14
47.66341,-122.31534,2495.0,2.0,2019-01-14
47.68052,-122.32418,2460.0,2.0,2019-01-14
47.61559,-122.33264,2607.0,1.0,2019-01-14
47.66484,-122.353,2298.0,1.0,2019-01-14
47.62521,-122.32669,2345.0,1.0,2019-01-14
47.65741,-122.31429,1245.0,1.0,2019-01-14
47.55998,-122.38753,1709.0,1.0,2019-01-14
47.6244,-122.32669,2195.0,1.0,2019-01-14
47.62342,-122.31684,1098.0,1.0,2019-01-14
47.61384,-122.35145,1995.0,1.0,2019-01-14
47.61473,-122.31268,2168.0,1.0,2019-01-14
47.6405,-122.34431,3950.0,2.0,2019-01-14
47.67885,-122.31954,1350.0,0.0,2019-01-14
47.62584,-122.35791,3750.0,2.0,2019-01-14
47.73027,-122.2924,1490.0,1.0,2019-01-14
47.69045,-122.34305,2400.0,3.0,2019-01-14
47.65434,-122.3424,2188.0,1.0,2019-01-14
47.62128,-122.34287,2165.0,1.0,2019-01-14
47.61827,-122.35051,1995.0,1.0,2019-01-14
47.61446,-122.34056,2830.0,1.0,2019-01-14
47.67847,-122.32678,1745.0,1.0,2019-01-14
47.61401,-122.33393,3299.0,1.0,2019-01-14
47.50311,-122.33656,1665.0,2.0,2019-01-14
47.46495,-122.33944,1099.0,1.0,2019-01-14
47.61384,-122.35145,2745.0,2.0,2019-01-14
47.66789,-122.38513,2807.0,2.0,2019-01-14
47.6232,-122.33144,1938.0,1.0,2019-01-14
47.6076,-122.34032,1605.0,,2019-01-14
47.63262,-122.32586,3900.0,2.0,2019-01-14
47.7124,-122.34454,1913.0,2.0,2019-01-14
47.60397,-122.29287,1725.0,0.0,2019-01-14
47.65234,-122.38995,1555.0,1.0,2019-01-14
47.62112,-122.33781,2950.0,1.0,2019-01-14
47.61994,-122.35814,2584.0,2.0,2019-01-14
47.68152,-122.37686,1500.0,1.0,2019-01-14
47.64792,-122.35344,1985.0,1.0,2019-01-14
47.61405,-122.32313,1620.0,0.0,2019-01-14
47.61712,-122.34875,1763.0,1.0,2019-01-14
47.63793,-122.34245,2295.0,2.0,2019-01-14
47.66748,-122.38047,1958.0,1.0,2019-01-14
47.66748,-122.38047,2737.0,2.0,2019-01-14
47.62187,-122.33159,3935.0,2.0,2019-01-14
47.6405,-122.34431,2100.0,1.0,2019-01-14
47.62009,-122.35926,2395.0,1.0,2019-01-14
47.65234,-122.38995,1800.0,2.0,2019-01-14
47.62431,-122.32313,1535.0,1.0,2019-01-14
47.60351,-122.33657,1718.0,1.0,2019-01-14
47.71944,-122.29086,1595.0,2.0,2019-01-14
47.5606,-122.38556,1573.0,1.0,2019-01-14
47.62009,-122.35926,3750.0,2.0,2019-01-14
47.6076,-122.34032,1635.0,,2019-01-14
47.67463,-122.37656,2895.0,3.0,2019-01-14
47.56427,-122.37284,2025.0,1.0,2019-01-14
47.59926,-122.30319,1750.0,0.0,2019-01-14
47.671,-122.38812,950.0,1.0,2019-01-14
47.56325,-122.38496,1425.0,1.0,2019-01-14
47.56427,-122.37284,2250.0,2.0,2019-01-14
47.6405,-122.34431,3364.0,2.0,2019-01-14
47.61017,-122.32313,2165.0,0.0,2019-01-14
47.6217,-122.31175,1556.0,0.0,2019-01-14
47.61539,-122.34614,2535.0,1.0,2019-01-14
47.61348,-122.34651,2086.0,1.0,2019-01-14
47.62584,-122.35791,2950.0,1.0,2019-01-14
47.67008,-122.37921,1275.0,,2019-01-14
47.56325,-122.38496,1800.0,1.0,2019-01-14
47.62265,-122.31921,875.0,,2019-01-14
47.61222,-122.32305,1875.0,1.0,2019-01-14
47.61791,-122.35601,1650.0,1.0,2019-01-14
47.50443,-122.35504,1499.0,2.0,2019-01-14
47.61676,-122.31267,2200.0,1.0,2019-01-14
47.60035,-122.31041,1550.0,0.0,2019-01-14
47.60765,-122.32679,1655.0,1.0,2019-01-14
47.60716,-122.32773,1200.0,0.0,2019-01-14
47.61542,-122.32671,2695.0,2.0,2019-01-14
47.66952,-122.36884,3350.0,3.0,2019-01-14
47.66484,-122.353,1901.0,1.0,2019-01-14
47.61782,-122.32651,1650.0,,2019-01-14
47.6733,-122.3426,1450.0,2.0,2019-01-14
47.6849,-122.2968,1081.0,,2019-01-14
47.60482,-122.326837,1428.0,0.0,2019-01-14
47.6849,-122.2968,874.0,,2019-01-14
47.56963,-122.38685,1700.0,1.0,2019-01-14
47.61298,-122.33311,1911.0,1.0,2019-01-14
47.657877,-122.314164,1245.0,1.0,2019-01-14
47.60482,-122.326837,1618.0,1.0,2019-01-14
47.56963,-122.38685,1350.0,0.0,2019-01-14
47.56446,-122.37284,1395.0,1.0,2019-01-14
47.6379,-122.3643,1150.0,,2019-01-14
47.60175,-122.30485,1400.0,0.0,2019-01-14
47.53166,-122.34814,2300.0,3.0,2019-01-14
47.42363,-122.29613,1322.0,1.0,2019-01-14
47.6379,-122.3643,995.0,,2019-01-14
47.56061,-122.31044,1150.0,3.0,2019-01-14
47.7377,-122.3431,,,2019-01-14
47.611964,-122.347591,1824.0,1.0,2019-01-14
47.6339,-122.3476,2325.0,1.0,2019-01-14
47.64774,-122.37861,1700.0,1.0,2019-01-14
47.6116,-122.3056,1057.0,0.0,2019-01-14
47.649431,-122.378426,800.0,1.0,2019-01-14
47.50725,-122.35287,1150.0,,2019-01-14
47.6633,-122.3022,1195.0,,2019-01-14
47.6733,-122.3426,1700.0,,2019-01-14
47.5746,-122.3934,1493.0,0.0,2019-01-14
47.60482,-122.326837,1799.0,1.0,2019-01-14
47.6733,-122.3426,1400.0,2.0,2019-01-14
47.6733,-122.3426,1450.0,0.0,2019-01-14
47.6339,-122.3476,1700.0,1.0,2019-01-14
47.5746,-122.3934,2176.0,1.0,2019-01-14
47.4889,-122.3012,850.0,3.0,2019-01-14
47.6114,-122.3305,17000.0,,2019-01-14
47.56098,-122.29651,1400.0,2.0,2019-01-14
47.6339,-122.3476,1768.0,1.0,2019-01-14
47.5412,-122.275,1730.0,0.0,2019-01-14
47.61796,-122.34652,1350.0,0.0,2019-01-14
47.5398,-122.3878,650.0,1.0,2019-01-14
47.50725,-122.35287,965.0,,2019-01-14
47.64774,-122.37861,1980.0,1.0,2019-01-14
47.61688,-122.35077,2055.0,1.0,2019-01-14
47.61228,-122.33686,6500.0,2.0,2019-01-14
47.61461,-122.34083,2530.0,,2019-01-14
47.733458,-122.55635,1495.0,2.0,2019-01-14
47.61298,-122.33311,2750.0,2.0,2019-01-14
47.61461,-122.34083,2030.0,,2019-01-14
47.56255,-122.38,1702.0,1.0,2019-01-14
47.5398,-122.3878,900.0,1.0,2019-01-14
47.61461,-122.34083,2745.0,,2019-01-14
47.61461,-122.34083,4175.0,,2019-01-14
47.44172,-122.28676,1370.0,2.0,2019-01-14
