lat,lng,cleanRent,cleanBeds,listingDate
47.67507,-122.31861,2195.0,2.0,2017-02-22
47.60397,-122.29287,1719.0,1.0,2017-02-22
47.65909,-122.34203,2655.0,2.0,2017-02-22
47.66789,-122.38513,2496.0,1.0,2017-02-22
47.6178,-122.32226,1300.0,1.0,2017-02-22
47.71019,-122.32068,1300.0,1.0,2017-02-22
47.61171,-122.30877,2099.0,2.0,2017-02-22
47.71019,-122.32068,1600.0,2.0,2017-02-22
47.6041,-122.31848,2550.0,1.0,2017-02-22
47.61171,-122.30877,1799.0,1.0,2017-02-22
47.61303,-122.31981,3261.0,2.0,2017-02-22
47.72876,-122.34348,1300.0,1.0,2017-02-22
47.62081,-122.33307,2124.0,0.0,2017-02-22
47.61446,-122.31675,1833.0,0.0,2017-02-22
47.69597,-122.37149,1275.0,1.0,2017-02-22
47.53882,-122.38674,990.0,0.0,2017-02-22
47.66935,-122.37622,1810.0,1.0,2017-02-22
47.6036,-122.3256,1583.0,,2017-02-22
47.6041,-122.31848,1921.0,1.0,2017-02-22
47.66857,-122.31311,1550.0,2.0,2017-02-22
47.56285,-122.38536,1585.0,0.0,2017-02-22
47.64774,-122.37861,1515.0,0.0,2017-02-22
47.55695,-122.28613,1740.0,1.0,2017-02-22
47.669274,-122.388961,2050.0,1.0,2017-02-22
47.57502,-122.38828,2161.0,2.0,2017-02-22
47.69068,-122.34461,1400.0,1.0,2017-02-22
47.61209,-122.32624,1759.0,1.0,2017-02-22
47.49178,-122.35005,1375.0,2.0,2017-02-22
47.49559,-122.33383,1496.0,2.0,2017-02-22
47.674259,-122.360487,1750.0,0.0,2017-02-22
47.7377,-122.3431,1750.0,2.0,2017-02-22
47.63837,-122.3272,1225.0,1.0,2017-02-22
47.66422,-122.28469,1550.0,2.0,2017-02-22
47.67617,-122.3235,1350.0,1.0,2017-02-22
47.65784,-122.34979,2195.0,2.0,2017-02-22
47.60351,-122.33657,1850.0,0.0,2017-02-22
47.54014,-122.29296,2350.0,3.0,2017-02-22
47.61438,-122.30149,2125.0,1.0,2017-02-22
47.60583,-122.33127,3000.0,1.0,2017-02-22
47.67163,-122.344952,1600.0,2.0,2017-02-22
47.67154,-122.38546,2550.0,2.0,2017-02-22
47.59352,-122.30853,1550.0,1.0,2017-02-22
47.65214,-122.38751,1600.0,1.0,2017-02-22
47.61577,-122.33638,2200.0,1.0,2017-02-22
47.599566,-122.302251,1900.0,1.0,2017-02-22
47.55695,-122.28613,1700.0,1.0,2017-02-22
47.6635,-122.35693,2850.0,2.0,2017-02-22
47.68135,-122.34619,890.0,0.0,2017-02-22
47.687615,-122.357603,1500.0,0.0,2017-02-22
47.62221,-122.30734,1795.0,1.0,2017-02-22
47.67587,-122.39887,2795.0,3.0,2017-02-22
47.6185,-122.35499,1530.0,0.0,2017-02-22
47.514606,-122.502744,1450.0,3.0,2017-02-22
47.65844,-122.34238,1495.0,1.0,2017-02-22
47.65485,-122.33617,1450.0,1.0,2017-02-22
47.63993,-122.32702,2200.0,2.0,2017-02-22
47.63993,-122.32702,2400.0,2.0,2017-02-22
47.59352,-122.30853,1330.0,0.0,2017-02-22
47.47815,-122.34888,1245.0,2.0,2017-02-22
47.6733,-122.3426,2730.0,3.0,2017-02-22
47.74071,-122.29019,840.0,0.0,2017-02-22
47.57502,-122.38828,2050.0,1.0,2017-02-22
47.56401,-122.37358,1522.0,1.0,2017-02-22
47.74071,-122.29019,1050.0,1.0,2017-02-22
47.58138,-122.373,1570.0,1.0,2017-02-22
47.6576,-122.31978,3050.0,2.0,2017-02-22
47.61534,-122.29006,1950.0,1.0,2017-02-22
47.61099,-122.34069,1925.0,0.0,2017-02-22
47.737395,-122.290346,1595.0,2.0,2017-02-22
47.61224,-122.33883,1935.0,1.0,2017-02-22
47.72787,-122.29504,1375.0,1.0,2017-02-22
47.59926,-122.30319,1675.0,0.0,2017-02-22
47.737049,-122.290089,1695.0,1.0,2017-02-22
47.61101,-122.30771,1800.0,1.0,2017-02-22
47.7124,-122.34481,1550.0,2.0,2017-02-22
47.61384,-122.35145,1525.0,0.0,2017-02-22
47.62427,-122.34236,2518.0,1.0,2017-02-22
47.62427,-122.34236,3477.0,2.0,2017-02-22
47.57502,-122.38828,1726.0,1.0,2017-02-22
47.64614,-122.32505,1020.0,0.0,2017-02-22
47.7328,-122.34782,1430.0,1.0,2017-02-22
47.62004,-122.33051,2347.0,1.0,2017-02-22
47.6379,-122.3643,650.0,2.0,2017-02-22
47.62103,-122.34182,3628.0,2.0,2017-02-22
47.56285,-122.38536,2055.0,1.0,2017-02-22
47.69375,-122.29315,3500.0,5.0,2017-02-22
47.61532,-122.32767,1808.0,0.0,2017-02-22
47.50725,-122.35287,1166.0,2.0,2017-02-22
47.62351,-122.33181,2090.0,0.0,2017-02-22
47.6571,-122.31522,1599.0,0.0,2017-02-22
47.66612,-122.300537,2534.0,2.0,2017-02-22
47.61729,-122.337,2300.0,1.0,2017-02-22
47.63426,-122.34237,1514.0,0.0,2017-02-22
47.68052,-122.32418,2400.0,2.0,2017-02-22
47.693934,-122.508717,2300.0,2.0,2017-02-22
47.6633,-122.3022,2100.0,3.0,2017-02-22
47.56202,-122.37736,1757.0,1.0,2017-02-22
47.6576,-122.31978,1499.0,1.0,2017-02-22
47.64614,-122.32505,1010.0,0.0,2017-02-22
47.63554,-122.32579,3037.0,2.0,2017-02-22
47.61314,-122.34955,2925.0,2.0,2017-02-22
47.66857,-122.37111,2145.0,1.0,2017-02-22
47.60536,-122.32066,1955.0,1.0,2017-02-22
47.717,-122.3015,1100.0,1.0,2017-02-22
47.6733,-122.3426,1950.0,2.0,2017-02-22
47.67055,-122.38799,2085.0,1.0,2017-02-22
47.59762,-122.28711,2677.0,2.0,2017-02-22
47.6185,-122.35499,1485.0,0.0,2017-02-22
47.57391,-122.61957,,2.0,2017-02-22
47.5594,-122.38412,1799.0,1.0,2017-02-22
47.60536,-122.32066,2450.0,2.0,2017-02-22
47.6584,-122.31303,1400.0,0.0,2017-02-22
47.60536,-122.32066,1870.0,1.0,2017-02-22
47.62626,-122.34242,1920.0,1.0,2017-02-22
47.61538,-122.32456,2050.0,1.0,2017-02-22
47.73027,-122.2924,1865.0,2.0,2017-02-22
47.61559,-122.33264,2241.0,0.0,2017-02-22
47.6144,-122.31432,2810.0,2.0,2017-02-22
47.62879,-122.36885,3795.0,1.0,2017-02-22
47.60536,-122.32066,2625.0,2.0,2017-02-22
47.67648,-122.31937,1545.0,0.0,2017-02-22
47.61632,-122.30861,1895.0,1.0,2017-02-22
47.67091,-122.38465,1250.0,1.0,2017-02-22
47.61487,-122.34491,1798.0,1.0,2017-02-22
47.613904,-122.334633,2350.0,1.0,2017-02-22
47.61632,-122.30861,1995.0,1.0,2017-02-22
47.46698,-122.33059,1200.0,1.0,2017-02-22
47.61909,-122.3221,3091.0,2.0,2017-02-22
47.67719,-122.29099,1599.0,0.0,2017-02-22
47.60536,-122.32066,2265.0,1.0,2017-02-22
47.61632,-122.30861,1950.0,1.0,2017-02-22
47.61458,-122.34077,4025.0,2.0,2017-02-22
47.62199,-122.32193,2375.0,1.0,2017-02-22
47.60213,-122.32452,1604.0,0.0,2017-02-22
47.60213,-122.32452,1558.0,0.0,2017-02-22
47.60213,-122.32452,3094.0,3.0,2017-02-22
47.61412,-122.3375,3999.0,2.0,2017-02-22
47.63216,-122.36534,2565.0,2.0,2017-02-22
47.62055,-122.29865,2050.0,2.0,2017-02-22
47.66789,-122.38513,2687.0,2.0,2017-02-22
47.61099,-122.34069,2325.0,1.0,2017-02-22
47.66341,-122.31534,2850.0,2.0,2017-02-22
47.66339,-122.31626,1895.0,2.0,2017-02-22
47.656,-122.31971,1775.0,2.0,2017-02-22
47.4889,-122.3012,2100.0,4.0,2017-02-22
47.6573,-122.31448,1225.0,1.0,2017-02-22
47.65736,-122.31448,1125.0,1.0,2017-02-22
47.6573,-122.31448,1675.0,2.0,2017-02-22
47.66612,-122.300537,1998.0,1.0,2017-02-22
47.61706,-122.35293,2049.0,1.0,2017-02-22
47.67082,-122.3852,2800.0,2.0,2017-02-22
47.61487,-122.34491,1753.0,0.0,2017-02-22
47.6236,-122.35811,1695.0,1.0,2017-02-22
47.61878,-122.35405,2695.0,2.0,2017-02-22
47.5413,-122.3129,1150.0,3.0,2017-02-22
47.62103,-122.34182,2075.0,1.0,2017-02-22
47.61525,-122.34986,1700.0,1.0,2017-02-22
47.46698,-122.33059,1205.0,1.0,2017-02-22
47.617172,-122.33515,2450.0,1.0,2017-02-23
47.737285,-122.29144,1720.0,2.0,2017-02-23
47.56201,-122.381505,1972.0,1.0,2017-02-23
47.512833,-122.323268,1380.0,1.0,2017-02-23
47.541814,-122.36121,1275.0,1.0,2017-02-23
47.617328,-122.343789,5000.0,2.0,2017-02-23
47.677325,-122.319947,1765.0,1.0,2017-02-23
47.677325,-122.319947,2857.0,2.0,2017-02-23
47.677325,-122.319947,2024.0,1.0,2017-02-23
47.599225,-122.328914,2299.0,1.0,2017-02-23
47.599225,-122.328914,2599.0,2.0,2017-02-23
47.534069,-122.377226,2695.0,3.0,2017-02-23
47.618728,-122.354189,1905.0,1.0,2017-02-23
47.598084,-122.33163,6169.0,2.0,2017-02-23
47.613284,-122.318159,3399.0,2.0,2017-02-23
47.61101,-122.30771,1717.0,1.0,2017-02-23
47.55998,-122.38186,1695.0,1.0,2017-02-23
47.60934,-122.31669,1779.0,1.0,2017-02-23
47.7377,-122.3431,1695.0,2.0,2017-02-23
47.67674,-122.37676,2170.0,2.0,2017-02-23
47.60736,-122.32782,2245.0,1.0,2017-02-23
47.56202,-122.37736,1760.0,1.0,2017-02-23
47.61516,-122.31802,1805.0,1.0,2017-02-23
47.6548,-122.375,2162.0,2.0,2017-02-23
47.61516,-122.31802,1800.0,1.0,2017-02-23
47.625238,-122.326537,3325.0,2.0,2017-02-23
47.66789,-122.38513,1908.0,1.0,2017-02-23
47.62001,-122.31801,1900.0,2.0,2017-02-23
47.62351,-122.33181,2755.0,2.0,2017-02-23
47.62223,-122.33034,2641.0,2.0,2017-02-23
47.6548,-122.375,1552.0,1.0,2017-02-23
47.56285,-122.38536,2070.0,1.0,2017-02-23
47.53186,-122.36053,1840.0,2.0,2017-02-23
47.64919,-122.34671,2530.0,1.0,2017-02-23
47.6342,-122.3404,1875.0,1.0,2017-02-23
47.66121,-122.31838,1958.0,1.0,2017-02-23
47.55998,-122.38186,2801.0,2.0,2017-02-23
47.62626,-122.34242,2340.0,1.0,2017-02-23
47.49178,-122.35005,1215.0,1.0,2017-02-23
47.5594,-122.38412,2150.0,2.0,2017-02-23
47.60736,-122.32782,2165.0,1.0,2017-02-23
47.62353,-122.30721,2775.0,2.0,2017-02-23
47.61524,-122.33993,2068.0,1.0,2017-02-23
47.62327,-122.32296,1375.0,0.0,2017-02-23
47.65902,-122.355338,1300.0,1.0,2017-02-23
47.7328,-122.34782,1445.0,1.0,2017-02-23
47.6251,-122.34425,3329.0,2.0,2017-02-23
47.67674,-122.37676,1560.0,1.0,2017-02-23
47.60804,-122.32844,1739.0,0.0,2017-02-23
47.66326,-122.31626,1575.0,1.0,2017-02-23
47.58041,-122.38529,1345.0,0.0,2017-02-23
47.66333,-122.32297,2600.0,2.0,2017-02-23
47.53695,-122.28048,2266.0,2.0,2017-02-23
47.73373,-122.62626,1395.0,2.0,2017-02-23
47.63554,-122.32579,3037.0,2.0,2017-02-23
47.63868,-122.34126,2399.0,2.0,2017-02-23
47.73373,-122.62626,1345.0,2.0,2017-02-23
47.6164,-122.32457,1395.0,0.0,2017-02-23
47.65909,-122.34203,2655.0,2.0,2017-02-23
47.63426,-122.34237,1814.0,1.0,2017-02-23
47.7377,-122.3431,1795.0,2.0,2017-02-23
47.61538,-122.32456,1995.0,1.0,2017-02-23
47.71605,-122.28196,2200.0,2.0,2017-02-23
47.6584,-122.31303,1400.0,0.0,2017-02-23
47.63216,-122.36534,2565.0,2.0,2017-02-23
47.56325,-122.38496,1512.0,0.0,2017-02-23
47.62671,-122.34166,1855.0,0.0,2017-02-23
47.64325,-122.30161,3000.0,3.0,2017-02-23
47.56025,-122.3829,2236.0,1.0,2017-02-23
47.6584,-122.31303,1795.0,1.0,2017-02-23
47.61542,-122.325337,1395.0,1.0,2017-02-23
47.619238,-122.320837,2650.0,1.0,2017-02-23
47.60166,-122.32627,1195.0,0.0,2017-02-23
47.46698,-122.33059,1200.0,1.0,2017-02-23
47.59762,-122.28711,2677.0,2.0,2017-02-23
47.6232,-122.33144,1965.0,1.0,2017-02-23
47.61856,-122.34622,2831.0,2.0,2017-02-23
47.72116,-122.294,1746.0,2.0,2017-02-23
47.52565,-122.26093,5995.0,3.0,2017-02-23
47.63262,-122.32586,1967.0,0.0,2017-02-23
47.45227,-122.32038,2000.0,3.0,2017-02-23
47.62212,-122.322037,2375.0,1.0,2017-02-23
47.56025,-122.3829,2670.0,2.0,2017-02-23
47.619144,-122.322157,3175.0,2.0,2017-02-23
47.71774,-122.31817,2995.0,7.0,2017-02-23
47.71725,-122.29278,1395.0,2.0,2017-02-23
47.61858,-122.32681,,1.0,2017-02-23
47.67648,-122.31937,1625.0,1.0,2017-02-23
47.58125,-122.38334,1350.0,1.0,2017-02-23
47.66484,-122.353,2061.0,1.0,2017-02-23
47.70503,-122.30197,1295.0,2.0,2017-02-23
47.56291,-122.28585,1525.0,2.0,2017-02-23
47.67336,-122.31941,1950.0,2.0,2017-02-23
47.65385,-122.37483,2395.0,1.0,2017-02-23
47.5641,-122.37316,2080.0,1.0,2017-02-23
47.52437,-122.36856,2295.0,3.0,2017-02-23
47.6339,-122.3476,2750.0,2.0,2017-02-23
47.62205,-122.33091,3563.0,2.0,2017-02-23
47.62223,-122.33034,1809.0,0.0,2017-02-23
47.57889,-122.40944,1695.0,2.0,2017-02-23
47.61222,-122.29658,3500.0,5.0,2017-02-23
47.72828,-122.34764,1400.0,1.0,2017-02-23
47.6768,-122.31726,2274.0,1.0,2017-02-23
47.60029,-122.30232,1599.0,1.0,2017-02-23
47.65695,-122.34346,3199.0,4.0,2017-02-23
47.65218,-122.34895,1025.0,0.0,2017-02-23
47.61992,-122.34573,2410.0,1.0,2017-02-23
47.55351,-122.36287,1850.0,3.0,2017-02-23
47.65385,-122.37483,2225.0,1.0,2017-02-23
47.62379,-122.36315,3050.0,2.0,2017-02-23
47.67082,-122.3852,2379.0,1.0,2017-02-23
47.61209,-122.32624,1759.0,1.0,2017-02-23
47.60764,-122.33978,1817.0,1.0,2017-02-23
47.61525,-122.34986,1700.0,1.0,2017-02-23
47.49559,-122.33383,1309.0,1.0,2017-02-23
47.6209,-122.29981,2550.0,2.0,2017-02-23
47.55338,-122.35993,2295.0,3.0,2017-02-23
47.60764,-122.33978,1940.0,1.0,2017-02-23
47.7124,-122.34454,1786.0,2.0,2017-02-23
47.69096,-122.2906,2945.0,2.0,2017-02-23
47.7124,-122.34454,1800.0,2.0,2017-02-23
47.61101,-122.30771,1760.0,1.0,2017-02-23
47.66857,-122.37111,2050.0,1.0,2017-02-23
47.64205,-122.34646,2651.0,2.0,2017-02-23
47.65924,-122.34864,1495.0,1.0,2017-02-23
47.61472,-122.31168,1008.0,0.0,2017-02-23
47.61958,-122.31116,1675.0,0.0,2017-02-23
47.43084,-122.29338,1465.0,2.0,2017-02-23
47.65572,-122.34215,3875.0,2.0,2017-02-23
47.65011,-122.322,1355.0,1.0,2017-02-23
47.61384,-122.35145,3295.0,2.0,2017-02-23
47.55439,-122.39162,2575.0,2.0,2017-02-23
47.43084,-122.29338,1265.0,1.0,2017-02-23
47.69096,-122.2906,1550.0,0.0,2017-02-23
47.670811,-122.385102,1827.0,0.0,2017-02-23
47.62351,-122.33181,2090.0,0.0,2017-02-23
47.61858,-122.32681,2000.0,1.0,2017-02-23
47.67507,-122.31861,2195.0,2.0,2017-02-23
47.64205,-122.34646,2731.0,2.0,2017-02-23
47.65417,-122.34232,1723.0,2.0,2017-02-23
47.6036,-122.3256,2076.0,1.0,2017-02-23
47.583123,-122.310641,1900.0,2.0,2017-02-23
47.61858,-122.32522,1195.0,0.0,2017-02-23
47.63426,-122.34237,1514.0,0.0,2017-02-23
47.71414,-122.32479,2150.0,2.0,2017-02-23
47.3929,-122.3129,1160.0,0.0,2017-02-23
47.61516,-122.31802,1895.0,1.0,2017-02-23
47.677325,-122.319947,1837.0,0.0,2017-02-24
47.598364,-122.313114,1395.0,0.0,2017-02-24
47.677325,-122.319947,2024.0,1.0,2017-02-24
47.657597,-122.388652,1700.0,2.0,2017-02-24
47.677325,-122.319947,1752.0,0.0,2017-02-24
47.633516,-122.342271,1495.0,1.0,2017-02-24
47.667826,-122.382043,1734.0,1.0,2017-02-24
47.541814,-122.36121,1275.0,1.0,2017-02-24
47.599225,-122.328914,1828.0,1.0,2017-02-24
47.56201,-122.381505,1778.0,1.0,2017-02-24
47.43084,-122.29338,1265.0,1.0,2017-02-24
47.62018,-122.32212,1275.0,1.0,2017-02-24
47.49559,-122.33383,1435.0,2.0,2017-02-24
47.61351,-122.32884,1095.0,0.0,2017-02-24
47.49178,-122.35005,1215.0,1.0,2017-02-24
47.57502,-122.38828,2522.0,2.0,2017-02-24
47.50311,-122.33656,1550.0,2.0,2017-02-24
47.61472,-122.31168,1308.0,0.0,2017-02-24
47.49178,-122.35005,1375.0,2.0,2017-02-24
47.49559,-122.33383,1496.0,2.0,2017-02-24
47.57502,-122.38828,1726.0,1.0,2017-02-24
47.50311,-122.33656,1650.0,2.0,2017-02-24
47.61472,-122.31168,1288.0,0.0,2017-02-24
47.56435,-122.37537,875.0,1.0,2017-02-24
47.61472,-122.31168,2400.0,,2017-02-24
47.62548,-122.34486,1959.0,1.0,2017-02-24
47.61707,-122.33078,909.0,0.0,2017-02-24
47.70748,-122.31792,1799.0,2.0,2017-02-24
47.53118,-122.59564,1159.0,2.0,2017-02-24
47.60536,-122.32066,1870.0,1.0,2017-02-24
47.61712,-122.34875,1973.0,1.0,2017-02-24
47.58826,-122.62048,965.0,2.0,2017-02-24
47.55439,-122.39162,2575.0,2.0,2017-02-24
47.63342,-122.34219,1475.0,1.0,2017-02-24
47.65385,-122.37483,2375.0,1.0,2017-02-24
47.62096,-122.33975,2650.0,1.0,2017-02-24
47.62351,-122.33181,1975.0,0.0,2017-02-24
47.59352,-122.30853,1330.0,0.0,2017-02-24
47.63319,-122.32265,1550.0,1.0,2017-02-24
47.63704,-122.32702,2095.0,1.0,2017-02-24
47.60934,-122.31669,1688.0,0.0,2017-02-24
47.62331,-122.35811,1445.0,1.0,2017-02-24
47.73373,-122.62626,1345.0,2.0,2017-02-24
47.66857,-122.37111,2715.0,2.0,2017-02-24
47.53542,-122.36317,1254.0,1.0,2017-02-24
47.66872,-122.39618,1755.0,1.0,2017-02-24
47.61114,-122.34292,3750.0,2.0,2017-02-24
47.743825,-122.363491,2700.0,3.0,2017-02-24
47.648071,-122.335745,2226.0,1.0,2017-03-01
47.622249,-122.331677,2068.0,1.0,2017-03-01
47.599225,-122.328914,1749.0,1.0,2017-03-01
47.667826,-122.382043,1645.0,1.0,2017-03-01
47.737285,-122.29144,1685.0,2.0,2017-03-01
47.599225,-122.328914,1599.0,1.0,2017-03-01
47.617257,-122.341526,4500.0,2.0,2017-03-01
47.592851,-122.307466,1695.0,1.0,2017-03-01
47.614441,-122.323431,1295.0,1.0,2017-03-01
47.565746,-122.407985,2500.0,2.0,2017-03-01
47.677325,-122.319947,2023.0,1.0,2017-03-01
47.746222,-122.619001,1925.0,3.0,2017-03-01
47.630671,-122.521162,1850.0,2.0,2017-03-01
47.582991,-122.3866,1595.0,1.0,2017-03-01
47.667826,-122.382043,2770.0,2.0,2017-03-01
47.597606,-122.333171,2101.0,1.0,2017-03-01
47.703521,-122.333882,1425.0,1.0,2017-03-01
47.677325,-122.319947,2520.0,2.0,2017-03-01
47.576327,-122.40746,1195.0,0.0,2017-03-01
47.647801,-122.357131,1895.0,1.0,2017-03-01
47.606316,-122.339492,2332.0,1.0,2017-03-01
47.541814,-122.36121,1275.0,1.0,2017-03-01
47.667826,-122.382043,1734.0,1.0,2017-03-01
47.618728,-122.354189,3250.0,2.0,2017-03-01
47.647801,-122.357131,1750.0,1.0,2017-03-01
47.412124,-122.255806,1650.0,0.0,2017-03-01
47.44399,-122.33224,1090.0,1.0,2017-03-01
47.57502,-122.38828,2492.0,2.0,2017-03-01
47.67404,-122.3753,2700.0,1.0,2017-03-01
47.62379,-122.36315,2725.0,2.0,2017-03-01
47.63607,-122.35686,1700.0,1.0,2017-03-01
47.67947,-122.31732,1749.0,2.0,2017-03-01
47.68973,-122.32308,1749.0,2.0,2017-03-01
47.68203,-122.32279,1749.0,2.0,2017-03-01
47.6062,-122.33774,3164.0,2.0,2017-03-01
47.61404,-122.34349,1570.0,0.0,2017-03-01
47.61827,-122.31998,2100.0,1.0,2017-03-01
47.56285,-122.38536,1585.0,0.0,2017-03-01
47.67027,-122.38772,1595.0,1.0,2017-03-01
47.650038,-122.321843,1495.0,0.0,2017-03-01
47.6062,-122.33774,2460.0,1.0,2017-03-01
47.69644,-122.34431,1495.0,1.0,2017-03-01
47.64143,-122.32502,1250.0,0.0,2017-03-01
47.73373,-122.62626,1345.0,2.0,2017-03-01
47.64143,-122.32502,1750.0,1.0,2017-03-01
47.61446,-122.34056,2782.0,1.0,2017-03-01
47.6232,-122.33144,2735.0,1.0,2017-03-01
47.63975,-122.37354,1995.0,2.0,2017-03-01
47.68211,-122.32517,1800.0,2.0,2017-03-01
47.64143,-122.32502,2200.0,1.0,2017-03-01
47.67243,-122.36308,1995.0,3.0,2017-03-01
47.61525,-122.34986,1700.0,1.0,2017-03-01
47.6548,-122.375,1642.0,1.0,2017-03-01
47.58358,-122.30945,2800.0,3.0,2017-03-01
47.65572,-122.34215,2938.0,2.0,2017-03-01
47.64919,-122.34671,2485.0,2.0,2017-03-01
47.6232,-122.33144,1849.0,1.0,2017-03-01
47.6232,-122.33144,1965.0,1.0,2017-03-01
47.60934,-122.31669,1698.0,0.0,2017-03-01
47.66859,-122.28433,1795.0,2.0,2017-03-01
47.61307,-122.28159,2055.0,,2017-03-01
47.61712,-122.34875,3269.0,2.0,2017-03-01
47.63262,-122.32586,3766.0,2.0,2017-03-01
47.66653,-122.3609,2100.0,2.0,2017-03-01
47.70587,-122.33181,1350.0,1.0,2017-03-01
47.61902,-122.31439,1495.0,1.0,2017-03-01
47.49559,-122.33383,1496.0,2.0,2017-03-01
47.6217,-122.31175,2330.0,1.0,2017-03-01
47.62637,-122.35529,2225.0,,2017-03-01
47.60542,-122.33353,1512.0,0.0,2017-03-01
47.62722,-122.34503,1995.0,2.0,2017-03-01
47.64335,-122.32401,1150.0,0.0,2017-03-01
47.63319,-122.32265,1600.0,1.0,2017-03-01
47.65248,-122.37499,1800.0,1.0,2017-03-01
47.58842,-122.31736,1600.0,1.0,2017-03-01
47.46606,-122.27518,1122.0,1.0,2017-03-01
47.66341,-122.31534,2850.0,2.0,2017-03-01
47.69063,-122.37438,1865.0,2.0,2017-03-01
47.589957,-122.292423,2850.0,2.0,2017-03-01
47.40926,-122.28602,1454.0,1.0,2017-03-01
47.61534,-122.29006,1951.0,0.0,2017-03-01
47.62353,-122.30721,2848.0,2.0,2017-03-01
47.58608,-122.61881,1050.0,2.0,2017-03-01
47.61856,-122.34622,1809.0,0.0,2017-03-01
47.62351,-122.33181,2755.0,2.0,2017-03-01
47.69067,-122.35231,1659.0,1.0,2017-03-01
47.62948,-122.3203,2775.0,1.0,2017-03-01
47.61856,-122.34622,2541.0,1.0,2017-03-01
47.69067,-122.35231,1499.0,1.0,2017-03-01
47.62222,-122.31773,1025.0,0.0,2017-03-01
47.56025,-122.3829,2325.0,1.0,2017-03-01
47.66301,-122.32338,1649.0,1.0,2017-03-01
47.66857,-122.37681,2391.0,2.0,2017-03-01
47.61452,-122.34268,1940.0,1.0,2017-03-01
47.6576,-122.31978,1905.0,0.0,2017-03-01
47.57889,-122.40944,1695.0,2.0,2017-03-01
47.61856,-122.34622,2354.0,1.0,2017-03-01
47.65784,-122.34979,1995.0,2.0,2017-03-01
47.63123,-122.32038,4300.0,3.0,2017-03-01
47.66301,-122.32338,1725.0,1.0,2017-03-01
47.61478,-122.35071,1249.0,1.0,2017-03-01
47.60746,-122.30341,1680.0,0.0,2017-03-01
47.67371,-122.32777,1995.0,2.0,2017-03-01
47.70748,-122.31792,1799.0,2.0,2017-03-01
47.67674,-122.37676,2113.0,2.0,2017-03-01
47.6165,-122.35362,2659.0,2.0,2017-03-01
47.61625,-122.30495,1445.0,1.0,2017-03-01
47.6062,-122.33774,3206.0,2.0,2017-03-01
47.58608,-122.61881,1050.0,2.0,2017-03-01
47.61542,-122.32671,2695.0,2.0,2017-03-01
47.67719,-122.29099,1599.0,0.0,2017-03-01
47.61542,-122.32671,2595.0,2.0,2017-03-01
47.70301,-122.35552,1395.0,1.0,2017-03-01
47.62351,-122.33181,2581.0,1.0,2017-03-01
47.70301,-122.35552,1295.0,1.0,2017-03-01
47.6165,-122.35362,2674.0,2.0,2017-03-01
47.61994,-122.35814,3165.0,3.0,2017-03-01
47.60934,-122.31669,2544.0,2.0,2017-03-01
47.47815,-122.34888,1245.0,2.0,2017-03-01
47.56025,-122.3829,2510.0,2.0,2017-03-01
47.60912,-122.33061,1495.0,0.0,2017-03-01
47.6114,-122.3305,2495.0,1.0,2017-03-01
47.60912,-122.33061,2595.0,1.0,2017-03-01
47.60912,-122.33061,1750.0,1.0,2017-03-01
47.6251,-122.34425,3329.0,2.0,2017-03-01
47.61958,-122.31116,1675.0,0.0,2017-03-01
47.6251,-122.34425,3187.0,2.0,2017-03-01
47.5344,-122.3547,1600.0,4.0,2017-03-01
47.63325,-122.32501,1850.0,1.0,2017-03-01
47.5336,-122.3617,1570.0,1.0,2017-03-01
47.63951,-122.32699,1250.0,0.0,2017-03-01
47.67404,-122.3753,3225.0,1.0,2017-03-01
47.6633,-122.3022,1000.0,,2017-03-01
47.63951,-122.32699,1200.0,0.0,2017-03-01
47.62351,-122.33181,2522.0,1.0,2017-03-01
47.66484,-122.353,1630.0,1.0,2017-03-01
47.56325,-122.38496,3459.0,2.0,2017-03-01
47.41897,-122.29146,1449.0,2.0,2017-03-01
47.62205,-122.33091,1865.0,0.0,2017-03-01
47.40821,-122.30242,1400.0,1.0,2017-03-01
47.61356,-122.3377,1927.0,0.0,2017-03-01
47.62671,-122.34166,2305.0,1.0,2017-03-01
47.61473,-122.31268,2202.0,1.0,2017-03-01
47.61314,-122.34955,2575.0,1.0,2017-03-01
47.63554,-122.32579,1735.0,0.0,2017-03-01
47.66857,-122.37111,2205.0,1.0,2017-03-01
47.61458,-122.34077,3000.0,1.0,2017-03-01
47.67507,-122.31861,2800.0,3.0,2017-03-01
47.61268,-122.34745,3100.0,1.0,2017-03-01
47.619238,-122.320837,2650.0,1.0,2017-03-01
47.71421,-122.31125,2175.0,3.0,2017-03-01
47.65572,-122.34215,2010.0,1.0,2017-03-01
47.6576,-122.31658,2195.0,2.0,2017-03-01
47.61715,-122.32782,1495.0,1.0,2017-03-01
47.6315,-122.35911,2495.0,2.0,2017-03-01
47.67621,-122.318312,1995.0,1.0,2017-03-01
47.62128,-122.34287,2422.0,1.0,2017-03-01
47.60804,-122.32844,1614.0,1.0,2017-03-01
47.5412,-122.275,1000.0,2.0,2017-03-01
47.60917,-122.29034,2995.0,3.0,2017-03-01
47.61178,-122.34642,1749.0,1.0,2017-03-01
47.61624,-122.32673,1250.0,0.0,2017-03-01
47.5412,-122.275,1000.0,,2017-03-01
47.6701,-122.3763,1750.0,0.0,2017-03-01
47.62663,-122.35931,1245.0,1.0,2017-03-01
47.64985,-122.35096,2220.0,1.0,2017-03-01
